file_name,sequence,label
UAD-Hydra-SSH-9-8188.txt,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192 192 6 54 54 54 54 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 5 221 220 196 220 6 197 192 4 174 174 174 174 174,abnormal
UTD-0083.txt,168 3 3 33 192 192 6 5 5 5 197 33 192 192 192 192 6 6 6 192 6 192 192 125 125 125 125 125 125 125 125 125 125 125 125 268 160 5 3 91 3 3 5 91 3 91 33 91 33 125 5 91 125 33 3 5 6 33 33 33 5 33 192 221 221 221 168 146 146 168 168 168 168 146 3 146 146 3 168 168 196 33 33 33 196 33 33 197 125 3 3 3 3 33 196 5 3 3 5 33 197 125 33 33 33 33 196 6 3 33 33 33 5 221 45 220 5 197 3 3 3 5 3 3 6 5 3 33 5 3 3 5 3 3 174 102 221 201 168 240 240 160 125 160 125 5 5 5 192 3 265 265 3 3 195 195 195 195 3 6 192 45 195 195 195 197 195 3 195 195 5 3 3 6 195 45 45 78 195 3 3 3 3 45 3 3 6 78 195 195 220 195 195 195 195 5 195 195 195 195 195 195 195 195 5 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 220 195 195 195 195 195 195 78 78 78 78 78 78 220 220 220 6 78 78 78 33 221 5 3 5 33 33 125 125 125 91 240 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 5 5 5 5 45 5 5 33 5 220 5 197 192 3 3 3 3 6 91 220 6 5 5 13 33 3 5 3 3 3 33 33 3 33 3 3 6 33 195 3 6 3 6 3 3 3 195 3 6 195 195 197 195 192 195 197 195 197 195 197 192 5 221 197 192 6 5 197 192 3 6 91 5 221 197 192 6 5 3 6 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 45 265 265 265 265 265 265 265 265 265 265 265 265 265 33 33 33 33 196 78 195 5 195 5 3 5 45 3 5 5 5 5 78 6 78 196 195 85 78 5 197 3 3 6 78 196 78 5 3 6 5 5 5 5 78 78 78 265 265 265 265 265 195 195 6 91 197 6 78 78 78 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 5 5 5 197 192 6 195 5 3 197 192 192 6 125 5 99 33 195 33 195 33 195 33 195 5 93 192 6 5 197 192 6 331 160 120 195 268 5 160 125 240 240 78 6 78 196 78 5 197 3 3 6 240 240 240 240 240 240 240 240 240 265 122 78 168 146 78 78 196 78 196 196 78 196 168 117 5 3 168 168 265 265 33 5 197 192 3 3 125 125 91 5 197 3 33 33 15 5 5 197 192 168 240 168 168 265 265 265 168 265 265 168 4 45 45 45 45 45 168 146 45 45 45 45 168 146 45 45 45 117 117 168 146 45 168 146 45 45 45 45 45 45 45 168 146 3 265 168 5 5 168 146 168 3 3 3 168 146 3 3 168 168 45 45 265 168 265 168 4 240 240 240 265 3 45 45 168 146 45 45 45 45 45 45 45 45 45 45 45 45 168 3 3 3 168 146 78 196 3 78 6 195 5 3 197 192 45 140 140 140 240 240 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 4 240 240 240 168 146 3 168 146 240 240 292 13 4 118 6 91 38 45 195 78 78 265 196 3 3 6 265 5 221 197 192 6 265 265 265 265 265 265 265 78 196 78 5 197 3 45 3 6 265 240 240 240 240 240 240 240 168 146 168 168 168 168 146 168 125 125 125 125 125 125 125 125 168 146 125 125 125 125 168 168 265 45 168 146 240 240 125 125 168 146 146 125 125 125 168 146 219 168 146 3 265 168 265 168 54 3 3 78 78 78 78 78 78 78 78 78 78 78 78 265 265 168 265 168 265 168 265 168 240 4 4 265 168 5 195 78 168 78 102 146 146 168 5 5 5 197 6 91 4 240 78 3 78 6 45 45 168 146 146 168 146 168 146 168 146 168 168 146 168 168 146 168 146 168 168 146 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 168 146 3 3 265 168 3 265 168 168 146 4 240 240 240 168 146 3 265 168 168 146 168 146 168 146 168 146 3 3 265 168 3 3 265 3 3 265 3 3 265 265 3 265 168 3 3 265 265 3 265 168 3 3 265 265 3 265 168 3 3 265 265 168 146 3 265 168 3 3 265 168 146 168 3 3 168 146 168 3 3 3 265 3 265 168 3 3 265 168 146 168 3 3 3 168 146 168 3 3 3 265 3 265 168 3 3 265 168 146 168 3 3 3 168 146 168 3 3 3 265 3 265 168 3 3 265 265 168 265 168 146 3 265 168 168 265 78 78 78 78 78 78 78 78 78 78 3 265 168 5 197 3 6 78 195 78 78 78 5 197 3 6 78 195 78 78 78 3 265 168 4 240 240 240 78 196 195 85 78 5 197 3 3 6 45 3 265 168 4 240 240 240 3 265 168 3 3 265 168 146 168 3 3 265 3 265 168 3 3 265 168 146 168 3 3 3 265 3 265 168 3 3 265 168 146 168 3 3 3 265 3 265 168 3 3 265 265 265 265 265 265 168 3 265 168 3 3 265 265 168 3 265 265 3 168 168 3 3 168 3 3 3 78 4 240 240 240 293 4 240 240 265 240 265 240 240 78 240 240 240 240 240 240 240 240 240 240 240 78 240 240 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 45 78 78 91 140 3 6 91 78 331 4 265 265 168 3 6 6 78 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 38 4 265 240 118 38 146,normal
UTD-0711.txt,195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 3 6 174 174 174 7 174 174 174 42 42 120 6 6 3 6 54 140 197 195 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 174 45 45 199 201 200 202 5 3 6 13 85 195 195 195 195 195 54 140 54 140 54 140 5 54 140 221 197 174 3 45 195 195 195 195 195 195 195 195 195 195 195 195 195 195 5 54 140 3 140 140 6 3 3 45 195 195 195 195 195 195 195 195 195 195 195 195 195 195 5 54 140 3 3 3 3 3 6 3 3 45 3 3 3 3 45 3 3 3 3 45 3 3 3 3 45 195 195 195 195 195 195 195 195 195 195 195 195 5 54 140 3 195 195 195 195 195 195 195 195 195 195 195 195 5 54 140 3 140 140 6 140 140 6 195 195 195 240 5 3 197 192 192 6 125 3 3 45 3 3 3 45 3 3 3 3 45 45 3 3 3 3 3 45 3 3 3 45 3 3 3 3 45 3 3 3 3 45 3 3 3 3 45 3 3 3 3 3 45 3 3 3 3 3 45 3 3 3 3 45 3 3 3 3 3 45 3 3 3 3 3 45 3 3 3 3 3 45 3 3 3 3 3 45 3 3 3 3 3 45 3 3 3 3 3 45 3 3 3 3 45 3 3 3 3 45 3 3 3 3 45 3 3 3 3 3 45 3 3 3 3 45 3 3 3 3 45 3 3 3 3 6 195 195 195 195 195 195 195 195 195 195 195 195 5 54 140 3 3 6 195 5 54 140 197 221 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 6 5 140 54 140 197 221 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 175 174 175 175 174 175 4 42 42 120 6 6 3 6 54 140 197 3 3 197 6 174 174 174 7 174 174 174 42 42 120 6 6 3 6 54 140 197 3 3 197 6 174 174 174 7 174 174 174 42 42 120 6 6 3 6 54 140 197 3 3 197 6 174 174 174 7 174 174 174 195 42 42 120 6 6 3 6 54 140 197 3 3 197 6 174 174 174 7 174 174 174 42 42 120 6 6 3 6 54 140 197 3 6 174 174 174 7 174 174 174 42 42 120 6 6 3 6 54 140 197 3 3 197 6 174 174 174 7 174 174 174 42 42 120 6 6 3 6 54 140 197 3 3 197 6 174 174 174 7 174 174 174 42 42 120 6 6 3 6 54 140 197 3 6 174 174 174 7 174 174 174 42 42 120 6 6 3 6 54 140 197 3 3 197 6 174 174 174 7 174 174 174 42 42 120 6 6 3 6 54 140 197 3 3 197 6 174 174 174 7 174 174 174 42 42 120 6 6 3 6 54 140 197 3 3 197 6 174 174 174 7 174 174 174 6 4 4,normal
UTD-0051.txt,6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192 3 3 6 91 201 54 195 196 196 38 6 6 6,normal
UTD-0407.txt,311 168 3 292 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 3 240 195 195 195 195 195 195 195 5 221 221 197 140 3 221 221 221 33 197 140 3 221 5 5 221 221 221 221 140 4 140 3 6 6 10 221 221 221 6 195 195 195 195 195 195 195 5 221 221 197 140 3 221 221 221 33 197 140 3 221 5 5 221 221 221 221 140 4 140 3 6 6 10 221 221 221 6 240 168 3 240 195 195 195 195 195 195 195 5 221 221 197 140 3 221 221 221 33 197 140 3 221 5 5 221 221 221 221 140 4 140 3 6 6 10 221 221 221 6 195 195 195 195 195 195 195 5 221 221 197 140 3 221 221 221 33 197 140 3 221 5 5 221 221 221 221 140 4 140 3 6 6 10 221 221 221 6 240 219,normal
UAD-Hydra-SSH-10-8462.txt,5 197 192 33 33 3 192 33 33 197 192 3 5 33 3 192 5 192 125 125 13 195 5 6 3 120 6 102 102 125 5 5 3 197 192 192 192 6 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 125 125 125 91 5 3 197 192 192 6 125 5 3 197 192 192 6 125 3 6 91 5 3 197 192 192 6 125 195 5 197 192 3 3 6 91 195 5 197 192 3 5 5 197 192 5 33 192 125 125 125 125 91 3 6 91 5 197 192 125 5 125 5 6 5 3 192 125 91 5 195 3 91 6 6 142 4 4 3 5 33 3 3 5 102 13 192 142 142 13 6 33,abnormal
UAD-WS2-4605.txt,168 102 168 168 168 168 102 168 6 192 183 120 13 13 5 91 5 91 195 140 91 91 140 5 197 5 91 91 5 140 5 195 197 5 192 5 5 5 196 196 91 91 192 5 5 195 196 91 6 91 91 91 5 5 196 5 5 196 196 5 195 5 5 196 195 195 195 195 5 195 5 5 195 5 102 195 195 195 196 195 195 196 91 196 91 91 91 91 91 5 91 140 5 195 195 196 91 91 192 140 195 91 5 91 91 91 195 192 196 196 196 196 91 91 195 91 91 5 195 197 192 195 196 196 91 91 140 91 5 6 6 91 5 5 5 195 196 196 91 5 5 5 192 196 196 91 5 5 6 91 196 192 91 5 140 140 5 195 195 91 140 192 140 5 5 5 5 91 91 5 196 5 5 140 5 5 91 91 195 91 195 195 5 6 91 91 91 13 13 13 33 13 13 195 195 33 13 196 13 196 33 33 33 33 195 195 33 33 13 195 195 196 13 13 196 196 195 195 195 196 33 195 33 195 195 196 196 33 33 33 13 195 195 195 196 196 33 33 13 13 195 195 33 195 196 33 33 196 195 195 196 196 196 196 33 33 33 33 33 33 195 195 195 196 196 196 33 33 13 196 196 196 196 33 33 195 13 195 195 196 196 33 33 13 13 195 33 33 33 195 195 195 33 13 196 33 196 196 196 196 196 33 195 195 196 33 33 13 13 196 196 196 196 196 33 33 13 13 13 195 195 195 196 33 33 33 196 196 196 196 33 5 146 91,abnormal
UTD-0309.txt,6 175 174 174 174 174 174 174 5 63 6 63 221 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 192 192 243 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 174 45 45 254 42 221 221 255 255 5 3 6 102 221 102 102 255 255 255 256 265 102 255 255 256 265 3 255 255 255 265 6 6 6,normal
UTD-0040.txt,4 168 42 102 102 168 168 168 4 240 240 168 102 4 168 4 168 168 4 168 4 168 6 168 3 102 168 3 102 168 3 102 240 240 168 3 102 6 168 168 168 240 3 240 240 240 240 240 102 168 240 3 240 240 240 240 240 102 168 3 102 168 102 6 6 240 240 102 102 78 168 168 42 221 221 221 221 221 221 221 221 168 102 168 102 6 6 168 168 42 221 221 221 221 221 221 221 221 168 102 168 102 6 6 168 240 240 240 240 240 240 240 240 240 240 240 4 168 42 221 221 221 221 221 221 221 221 168 240 3 240 240 240 240 240 102 168 4 168 168 168 42 168 168 168 168,normal
UAD-Java-Meterpreter-7-20371.txt,78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 192 125 192 125 192 125 240 196 140 78 3 78 78 78 78 78 3 140 78 140 78 140 78 78 45 140 78 78 140 78 78 78 78 78 78 78 78 78 78 78 78 78 78 192 120 240 78 140 78 3 78 78 140 78 140 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 3 78 78 195 78 78 78 78 78 78 3 78 78 78 3 78 78 3 78 78 78 78 78 78 78 78 78 195 78 78 78 78 78 78 220 78 78 78 3 78 3 78 78 3 78 78 78 78 78 78 78 78 78 78 78 3 78 78 78 78 78 140 78 240 240 78 240 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 195 78 78 78 78 140 78 78 78 78 78 78 3 78 78 3 78 78 78 78 78 78 78 78 78 78 78 78 195 78 3 3 78 78 3 195 78 78 78 78 78 140 78 78 78 78 78 3 78 78 78 78 78 78 78 78 78 78 78 78 3 78 78 78 78 78 195 195 5 197 196 78 195 195 140 78 195 195 78 78 78 78 78 125 78 3 78 78 3 78 78 78 78 3 78 10 196 78 196 140 78 78 3 78 78 78 78 78 195 195 196 78 78 78 140 78 78 140 78 78 78 78 78 78 78 78 78 140 78 78 78 78 125 125 78 78 78 78 140 78 78 78 78 78 78 78 78 4 195 78 78 78 78 3 78 78 78 78 78 120 240 265 40 40 175 242 78 78,abnormal
UAD-Hydra-FTP-72462.txt,168 265 3 168 265 3 3 3 168 3 168 3 3 265 168 168 265 168 3 265 168 168 168 168 168 168 168 265 168 168 265 168 3 3 168 168 168 168 168 3 265 168 168 168 168 168 265 168 168 168 168 168 168 168 168 265 168 168 168 168 168 168 168 3 168 168 168 265 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 265 168 168 168 168 3 3 168 168 168 168 168 168 168 168 168 168 3 168 168 168 168 265 168 168 168 265 168 168 168 168 168 265 265 168 265 265 168 3 168 265 3 168 168 168 265 168 3 168 3 168 3 265 168 3 168 265 168 3 168 3 3 168 3 3 168 3 3 168 3 168 265 168 168 265 265 168 3 265 3 168 168 168 168 265 3 265 3 265 168 265 168 265 3 168 168 168 168 168 168 168 168 265 3 3 265 265 168 168 168 168 3 3 3 265 168 168 168 265 168 265 3 265 168 168 168 168 168 265 3 3 3 3 3 168 3 3 168 265 3 265 168 265 3 3 168 265 3 265 168 3 168 168 3 265 3 265 168 3 168 265 168 168 168 168 265 168 265 3 168 168 265 265 168 168 168 168 265 168 168 168 265 168 3 3 3 3 3 3 168 168 265 265 3 265 265 265 265 3 168 168 3 3 168 168 168 265 265 3 168 168 3 168 168 3 168 265 168 168 168 168 168 168 168 168 3 265 168 168 265 168 3 168 168 168 265 265 265 265 168 265 3 3 168 265 3 168 168 265 3 168 168 265 3 265 265 265 265 3 168 265 168 265 168 265 168 265 3 265 265 265 265 3 3 168 168 168 168 168 265 168 168 3 265 168 168 265 265 168 168 168 168 265 168 265 265 168 168 168 168 168 168 265 265 3 265 3 3 168 3 265 168 265 265 168 265 265 168 3 168 168 168 265 168 265 265 168 168 168 168 168 168 168 265 3 168 265 168 3 168 168 168 168 168 168 168 265 168 3 168 168 3 168 3 3 168 168 168 168 168 3 265 3 265 168 265 3 265 265 168 168 265 168 3 265 168 265 3 3 168 3 168 265 3 265 168 168 168 168 168 265 265 168 265 168 168 265 265 168 265 3 265 3 168 265 168 3 168 168 168 168 265 168 168 168 3 265 265 168 168 265 168 168 265 168 168 168 168 265 168 168 168 265 168 265 265 265 168 168 3 3 168,abnormal
UAD-WS3-961.txt,91 5 91 91 3 3 5 197 3 162 3 3 5 3 3 6 5 3 141 6 3 5 5 5 5 3 91 6 5 91 3 3 197 5 3 192 5 3 3 6 91 5 3 91 6 5 5 5 197 5 3 5 5 6 3 91 3 5 192 5 5 192 5 3 5 3 197 6 5 5 3 3 91 5 6 5 3 3 3 91 3 5 5 5 6 91 5 3 197 6 91 192 91 5 5 3 5 3 5 6 3 3 91 5 5 192 91 3 5 3 3 5 5 3 5 91 91 5 3 5 3 5 5 3 5 5 5 5 5 5 3 3 91 3 197 5 91 5 5 5 3 5 3 5 197 6 5 192 197 3 6 6 5 3 5 3 91 3 3 5 6 5 197 5 5 5 5 5 5 5 5 5 197 192 6 6 5 3 3 3 78 91 3 6 3 6 3 3 6 91 3 162 6 3 91 5 197 5 197 197 3 3 3 6 6 6 3,abnormal
UAD-Java-Meterpreter-7-20425.txt,240 240 78 78 240 265 78 240 240 240 78 240 240 265 78 240 240 240 240 240 240 265 240 240 240 240 240 240 78 240 240 240 240 265 265 240 78 240 240 240 240 240 240 265 240 78 240 240 240 240 240 240 265 240 240 240 240 240 240 78 78 78 240 240 265 240 240 240 265 265 78 240 78 240 78 78 240 240 265 78 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 240 78 240 265 78 240 240 78 265 265 240 240 240 240 240 78 265 78 78 78 240 240 78 78 240 240 240 265 240 240 240 240 78 78 240 240 265 240 240 240 240 240 78 78 240 265 240 240 240 240 240 78 78 78 240 265 240 240 240 240 240 240 240 240 265 240 240 78 78 240 78 265 78 240 78 78 265 240 265 240 240 265 240 240 78 240 240 240 240 240 240 240 240 240 240 240 240 240 78 240 265 240 240 78 240 240 240 240 240 78 240 240 240 240 240 240 240 240 240 78 78 240 240 240 240 240 240 265 240 78 240 78 240 240 78 240 240 240 240 240 240 240 240 240 240 265 240 240 240 265 240 240 240 240 78 240 265 265 240 78 240 240 240 240 265 240 240 240 240 240 240 78 240 240 78 78 240 240 78 240 240 240 78 240 240 78 78 265 240 78 240 265 78 265 78 78 265 240 240 240 240 78 240 240 240 240 78 240 240 240 240 240 240 240 240 240 78 240 78 240 240 240 265 78 240 240 265 78 240 240 78 240 240 240 78 265 78 265 240 240 240 240 265 78 78 240 240 240 240 240 78 240 240 78 265 78 240 240 240 78 240 78 78 265 265 78 78 78 78 240 240 240 240 78 240 240 240 240 240 78 265 78 78 78 78 78 240 78 78 78 78 240 240 78 265 78 265 78 265 240 78 240 240 240 240 240 240 240 240 240 78 240 265 78 240 265 78 265 78 265 240 240 240 265 240 240 240 78 240 240 240 265 78 78 78 78 78 78 78 78 240 78 240 240 265 240 265 240 78 240 265 240 240 240 78 78 78 265 240 265 240 240 265 240 240 240 265 265 78 240 265 240 240 240 78 240 265 78 265 240 240 78 240 265 240 240 240 78 240 240 78 240 240 78 240 240 240 78 240 240 240 240 265 265 240 265 240 240 240 78 265 240 240 78 78 240 240 240 78 240 240 240 240 240 240 240 78 240 240 240 240 240 240 265 265 240 265 240 240 265 78 240 78 78 78 78 78 78 240 240 240 78 240 240 240 78 240 78 78 78 240 78 78 78 265 78 265 240 240 78 240 240 240 78 240 78 240 240 265 240 240 240 78 78 78 265 78 240 265 78 240 78 78 240 240 240 240 240 78 240 240 240 240 265 240 240 240 265 78 240 240 265 78 240 78 240 240 240 240 240 240 240 240 78 78 240 240 240 265 240 240 240 240 240 240 240 78 240 240 78 240 240 240 240 240 240 240 240 265 240 240 240 240 240 78 219 78 240 240 265 240 78 240 78 265 78 240 240 240 240 240 240 265 240 240 240 240 78 78 78 78 265 78 78 265 240 240 78 78 78 78 240 240 240 240 240 240 265 240 240 78 265 78 265 240 240 78 265 240 240 265 240 240 78 240 265 240 240 265 240 240 78 78 240 78 78 240 240 78 240 240 78 240 240 240 78 240 240 240 265 78 240 240 240 240 265 240 240 240 240 240 240 240 78 78 78 78 78 240 240 78 78 78 78 78 78 78 240 78 78 78 78 78 78 78 78 240 240 240 240 78 240 240 78 240 240 240 78 240 240 240 78 78 265 265 78 240 240 78 78 240 265 78 240 240 78 265 78 240 240 240 240 240 240 240 240 240 265 240 78 240 240 265 240 240 240 265 240 265 240 78 240 240 240 240 240 265 240 240 240 240 240 240 240 240 78 240 240 78 240 78 78 78 240 78,abnormal
UTD-0110.txt,6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 122 54 78 45 45 191 5 133 45 300 5 133 174 120 7 5 221 45 133 220 220 6 300 120 7 5 133 220 220 6 120 7 120 7 120 7 120 7 5 197 133 6 45 133 133 6 6 6,normal
UAD-Java-Meterpreter-6-=1.txt,114 114 114 162 162 162 162 114 162 114 114 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 114 162 114 162 162 114 162 114 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 114 162 162 114 162 162 162 114 114 162 162 162 162 162 162 114 114 162 162 162 114 162 114 162 162 114 162 162 162 162 162 162 162 162 162 114 162 162 162 114 114 114 162 162 114 162 114 162 162 114 162 162 114 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 114 162 114 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 114 114 162 162 162 162 162 162 162 162 162 162 162 162 162 114 114 114 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 114 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 114 114 114 162 114 162 162 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 114 114 162 162 162 162 114 162 162 162 162 162 162 162 162 162 162 162 162 162 114 162 114 162 162 162 162 162 162 162 162 162 162 114 162 162 162 162 162 162 162 114 162 162 114 162 162 114 162 162 114 162 162 162 162 162 114 162 162 162 162 162 162 162 162 114 162 162 114 162 162 114 162 114 162 162 162 162 162 162 162 114 114 162 162 114 114 162 114 114 162 114 162 114 162 162 162 114 114 162 162 162 114 162 162 162 114 162 162 162 162 162 162 162 114 114 162 162 162 162 162 162 114 114 162 162 162 162 162 162 114 162 162 114 162 162 162 162 162 162 162 114 162 162 162 162 162 162 162 162 162 114 162 162 114 114 162 162,abnormal
UTD-0361.txt,174 6 5 221 220 221 221 221 221 221 220 6 5 63 6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 125 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 125 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 125 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 125 192 6 33 5 3 197 192 125 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 192 197 192 125 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 125 192 6 192 33 5 3 197 192 192 6 33 5 3 197 192 192 6 192 192 192 243 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 155 157 266 160 159 159 78 5 5 197 192 3 3 6 91 5 197 192 192 6 5 197 192 3 3 6 91 5 5 5 5 5 5 5 5 5 5 5 5 240 5 5 5 5 5 5 5 5 5 5 5 5 5 197 192 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 91 5 197 192 3 3 3 3 3 3 3 3 3 3 3 3 3 6 91 5 197 192 3 3 3 3 3 3 3 3 3 6 91 33 5 197 192 3 3 3 6 91 174 33 102 102 6 102 102 6 5 197 192 3 3 6 91 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 125 125 91 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 125 125 91 5 221 140 197 192 140 91 6 199 122 33 195 5 3 197 192 192 6 125 5 5 5 5 5 5 5 5 5 5 5 5 78 5 221 6 10 5 5 5 5 5 5 5 5 5 5 5 5 174 102 221 221 221 102 201 202 201 202 168 102 168 102 168 102 168 102 168 102 168 102 168 102 168 102 331 160 159 192 125 120 240 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 158 331 4 240 240 266 265 240 265 168 240 3 240 265 240 331 265 240 265 168 240 3 240 265 5 5 5 5 5 5 5 5 5 5 5 5 5 197 192 3 5 5 5 5 197 192 3 3 6 91 5 5 5 3 6 91 33 195 5 3 197 192 192 6 125 195 5 221 240 6 91 33 195 5 3 197 192 192 6 125 195 5 6 91 33 195 5 3 197 192 192 6 125 195 5 6 91 33 195 5 3 197 192 192 6 125 195 5 6 91 33 195 5 3 197 192 192 6 125 195 5 6 10 5 6 91 33 195 5 3 197 192 192 6 125 195 5 6 10 5 6 91 33 195 5 3 197 192 192 6 125 195 5 6 10 5 6 91 33 195 5 3 197 192 192 6 125 195 5 6 10 5 6 91 33 195 5 3 197 192 192 6 125 195 5 6 91 33 195 5 3 197 192 192 6 125 195 5 6 91 33 195 5 3 197 192 192 6 125 195 5 6 91 33 195 5 3 197 192 192 6 125 195 5 6 91,normal
